Exp_ID,Model,Data_Type,Context,Image_ID,Morph_Characteristic,Statistical_Metric,prompt_tokens,completion_tokens,total_tokens,compute_time,response,ground_truth,pct_error
EXP016089,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,mean,1675.0,89.0,1764.0,1.6491,140.99797798427417,140.99797798427417,0.0
EXP016090,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,median,1675.0,90.0,1765.0,2.5054,140.1670195344621,140.1670195344621,0.0
EXP016091,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,range,1675.0,90.0,1765.0,1.4565,363.9388762149968,363.9388762149968,0.0
EXP016092,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,min,1675.0,89.0,1764.0,1.8549,9.746907458694936,9.746907458694936,0.0
EXP016093,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,max,1675.0,154.0,1829.0,1.9299,373.6857836736917,373.6857836736917,0.0
EXP016094,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,IQR,1676.0,218.0,1894.0,2.4529,108.31977895241629,108.31977895241629,0.0
EXP016095,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,Q1,1676.0,474.0,2150.0,5.7161,87.68283807518566,87.68283807518566,0.0
EXP016096,o4-mini-low,Processed/Table,Zero-shot,11,minor_axis_length,Q3,1676.0,410.0,2086.0,3.957,196.002617027602,196.002617027602,0.0
EXP016097,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,mean,1674.0,89.0,1763.0,1.6352,0.68266461483289,0.68266461483289,0.0
EXP016098,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,median,1674.0,90.0,1764.0,1.5155,0.6631270219964731,0.6631270219964731,0.0
EXP016099,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,range,1674.0,154.0,1828.0,1.7177,0.7194825648963556,0.7194825648963556,0.0
EXP016100,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,min,1674.0,282.0,1956.0,3.1708,0.2751731655520129,0.2751731655520129,0.0
EXP016101,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,max,1674.0,154.0,1828.0,2.5198,0.9946557304483686,0.9946557304483686,0.0
EXP016102,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,IQR,1675.0,347.0,2022.0,4.6144,0.3256449565507238,0.3256449565507238,0.0
EXP016103,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,Q1,1675.0,281.0,1956.0,3.9829,0.505090033100873,0.505090033100873,0.0
EXP016104,o4-mini-low,Processed/Table,Zero-shot,11,eccentricity,Q3,1675.0,346.0,2021.0,4.8177,0.8307349896515968,0.8307349896515968,0.0
EXP016105,o4-mini-low,Processed/Table,Zero-shot,11,orientation,mean,1673.0,90.0,1763.0,1.4706,0.1185814332488435,0.1185814332488435,0.0
EXP016106,o4-mini-low,Processed/Table,Zero-shot,11,orientation,median,1673.0,26.0,1699.0,1.6662,0.097815613088748,0.097815613088748,0.0
EXP016107,o4-mini-low,Processed/Table,Zero-shot,11,orientation,range,1673.0,91.0,1764.0,1.8627,3.105731956241533,3.105731956241533,0.0
EXP016108,o4-mini-low,Processed/Table,Zero-shot,11,orientation,min,1673.0,91.0,1764.0,1.4915,-1.5615337761991706,-1.5615337761991706,0.0
EXP016109,o4-mini-low,Processed/Table,Zero-shot,11,orientation,max,1673.0,91.0,1764.0,1.7469,1.5441981800423628,1.5441981800423628,0.0
EXP016110,o4-mini-low,Processed/Table,Zero-shot,11,orientation,IQR,1674.0,410.0,2084.0,3.8696,1.5642917160944263,1.5642917160944263,0.0
EXP016111,o4-mini-low,Processed/Table,Zero-shot,11,orientation,Q1,1674.0,219.0,1893.0,2.1847,-0.7119336335617421,-0.7119336335617421,0.0
EXP016112,o4-mini-low,Processed/Table,Zero-shot,11,orientation,Q3,1674.0,155.0,1829.0,2.4264,0.8523580825326842,0.8523580825326842,0.0
EXP016113,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,mean,1675.0,90.0,1765.0,1.893,163.46354604418812,163.46354604418812,0.0
EXP016114,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,median,1675.0,89.0,1764.0,1.8707,156.62943384931555,156.62943384931555,0.0
EXP016115,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,range,1675.0,90.0,1765.0,2.9588,364.3079434818972,364.3079434818972,0.0
EXP016116,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,min,1675.0,89.0,1764.0,1.8711,29.57559073345885,29.57559073345885,0.0
EXP016117,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,max,1675.0,217.0,1892.0,2.7578,393.88353421535606,393.88353421535606,0.0
EXP016118,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,IQR,1676.0,281.0,1957.0,3.1018,106.34275590060878,106.34275590060878,0.0
EXP016119,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,Q1,1676.0,282.0,1958.0,3.5113,113.1871737394534,113.1871737394534,0.0
EXP016120,o4-mini-low,Processed/Table,Zero-shot,11,equivalent_diameter,Q3,1676.0,346.0,2022.0,4.1081,219.52992964006216,219.52992964006216,0.0
EXP016121,o4-mini-low,Processed/Table,Zero-shot,11,circularity,mean,1674.0,90.0,1764.0,1.3576,0.689953240197234,0.689953240197234,0.0
EXP016122,o4-mini-low,Processed/Table,Zero-shot,11,circularity,median,1674.0,154.0,1828.0,2.5075,0.6992617381031494,0.6992617381031494,0.0
EXP016123,o4-mini-low,Processed/Table,Zero-shot,11,circularity,range,1674.0,154.0,1828.0,2.0532,0.6269169194909316,0.6269169194909316,0.0
EXP016124,o4-mini-low,Processed/Table,Zero-shot,11,circularity,min,1674.0,155.0,1829.0,2.8447,0.2395610493632954,0.2395610493632954,0.0
EXP016125,o4-mini-low,Processed/Table,Zero-shot,11,circularity,max,1674.0,89.0,1763.0,1.6472,0.866477968854227,0.866477968854227,0.0
EXP016126,o4-mini-low,Processed/Table,Zero-shot,11,circularity,IQR,1675.0,90.0,1765.0,1.7543,0.1797179400194331,0.1797179400194331,0.0
EXP016127,o4-mini-low,Processed/Table,Zero-shot,11,circularity,Q1,1675.0,91.0,1766.0,1.8987,0.6166605807273284,0.6166605807273284,0.0
EXP016128,o4-mini-low,Processed/Table,Zero-shot,11,circularity,Q3,1675.0,90.0,1765.0,1.7473,0.7963785207467615,0.7963785207467615,0.0
EXP016129,o4-mini-low,Processed/Table,Zero-shot,12,area,mean,1704.0,89.0,1793.0,1.7192,4121.242647058823,4121.242647058823,0.0
EXP016130,o4-mini-low,Processed/Table,Zero-shot,12,area,median,1704.0,87.0,1791.0,1.5204,3512.0,3512.0,0.0
EXP016131,o4-mini-low,Processed/Table,Zero-shot,12,area,range,1704.0,151.0,1855.0,3.6746,12058.0,12058.0,0.0
EXP016132,o4-mini-low,Processed/Table,Zero-shot,12,area,min,1704.0,149.0,1853.0,2.6028,436.0,436.0,0.0
EXP016133,o4-mini-low,Processed/Table,Zero-shot,12,area,max,1704.0,150.0,1854.0,2.784,12494.0,12494.0,0.0
EXP016134,o4-mini-low,Processed/Table,Zero-shot,12,area,IQR,1705.0,214.0,1919.0,3.0173,3208.0,3208.0,0.0
EXP016135,o4-mini-low,Processed/Table,Zero-shot,12,area,Q1,1705.0,86.0,1791.0,1.4951,2329.75,2329.75,0.0
EXP016136,o4-mini-low,Processed/Table,Zero-shot,12,area,Q3,1705.0,86.0,1791.0,1.5577,5537.75,5537.75,0.0
EXP016137,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,mean,1706.0,89.0,1795.0,1.67,4318.014705882353,4318.014705882353,0.0
EXP016138,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,median,1706.0,86.0,1792.0,1.9596,3711.5,3711.5,0.0
EXP016139,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,range,1706.0,87.0,1793.0,1.3559,12762.0,12762.0,0.0
EXP016140,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,min,1706.0,213.0,1919.0,2.3699,458.0,458.0,0.0
EXP016141,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,max,1706.0,86.0,1792.0,2.088,13220.0,13220.0,0.0
EXP016142,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,IQR,1707.0,215.0,1922.0,2.5247,3522.5,3522.5,0.0
EXP016143,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,Q1,1707.0,343.0,2050.0,3.2392,2423.75,2423.75,0.0
EXP016144,o4-mini-low,Processed/Table,Zero-shot,12,area_convex,Q3,1707.0,599.0,2306.0,6.592,5946.25,5946.25,0.0
EXP016145,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,mean,1706.0,25.0,1731.0,1.5568,81.087523279477,81.087523279477,0.0
EXP016146,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,median,1706.0,25.0,1731.0,1.5799,78.23545431722005,78.23545431722005,0.0
EXP016147,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,range,1706.0,218.0,1924.0,3.6762,140.0583850152454,140.0583850152454,0.0
EXP016148,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,min,1706.0,89.0,1795.0,1.5536,40.467998398669685,40.467998398669685,0.0
EXP016149,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,max,1706.0,89.0,1795.0,1.4679,180.52638341391508,180.52638341391508,0.0
EXP016150,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,IQR,1707.0,281.0,1988.0,3.6274,33.026054550986274,33.026054550986274,0.0
EXP016151,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,Q1,1707.0,473.0,2180.0,5.5757,63.27844724769085,63.27844724769085,0.0
EXP016152,o4-mini-low,Processed/Table,Zero-shot,12,major_axis_length,Q3,1707.0,217.0,1924.0,3.4713,96.30450179867712,96.30450179867712,0.0
EXP016153,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,mean,1706.0,90.0,1796.0,1.5404,61.89141501981732,61.89141501981732,0.0
EXP016154,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,median,1706.0,89.0,1795.0,1.6279,60.57129140100061,60.57129140100061,0.0
EXP016155,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,range,1706.0,90.0,1796.0,2.3486,106.32290662286616,106.32290662286616,0.0
EXP016156,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,min,1706.0,90.0,1796.0,1.4103,13.776121128551903,13.776121128551903,0.0
EXP016157,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,max,1706.0,89.0,1795.0,1.9233,120.09902775141806,120.09902775141806,0.0
EXP016158,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,IQR,1707.0,537.0,2244.0,7.4204,28.136411395175053,28.136411395175053,0.0
EXP016159,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,Q1,1707.0,154.0,1861.0,2.4937,46.93089908585615,46.93089908585615,0.0
EXP016160,o4-mini-low,Processed/Table,Zero-shot,12,minor_axis_length,Q3,1707.0,281.0,1988.0,3.4872,75.0673104810312,75.0673104810312,0.0
EXP016161,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,mean,1705.0,91.0,1796.0,1.3815,0.5640836348251725,0.5640836348251725,0.0
EXP016162,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,median,1705.0,90.0,1795.0,1.8574,0.542539636034397,0.542539636034397,0.0
EXP016163,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,range,1705.0,90.0,1795.0,1.7063,0.8590516555766303,0.8590516555766303,0.0
EXP016164,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,min,1705.0,90.0,1795.0,2.264,0.1190476126968096,0.1190476126968096,0.0
EXP016165,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,max,1705.0,153.0,1858.0,2.2823,0.97809926827344,0.97809926827344,0.0
EXP016166,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,IQR,1706.0,347.0,2053.0,3.7992,0.3843238092711784,0.3843238092711784,0.0
EXP016167,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,Q1,1706.0,411.0,2117.0,4.2829,0.3861352878901422,0.3861352878901422,0.0
EXP016168,o4-mini-low,Processed/Table,Zero-shot,12,eccentricity,Q3,1706.0,218.0,1924.0,3.664,0.7704590971613205,0.7704590971613205,0.0
EXP016169,o4-mini-low,Processed/Table,Zero-shot,12,orientation,mean,1704.0,91.0,1795.0,2.7606,-0.0710496365344986,-0.0710496365344986,0.0
EXP016170,o4-mini-low,Processed/Table,Zero-shot,12,orientation,median,1704.0,27.0,1731.0,1.6213,-0.026721551194872,-0.026721551194872,0.0
EXP016171,o4-mini-low,Processed/Table,Zero-shot,12,orientation,range,1704.0,90.0,1794.0,2.1099,3.129317148219428,3.129317148219428,0.0
EXP016172,o4-mini-low,Processed/Table,Zero-shot,12,orientation,min,1704.0,155.0,1859.0,2.299,-1.5648464993297566,-1.5648464993297566,0.0
EXP016173,o4-mini-low,Processed/Table,Zero-shot,12,orientation,max,1704.0,154.0,1858.0,2.0068,1.564470648889671,1.564470648889671,0.0
EXP016174,o4-mini-low,Processed/Table,Zero-shot,12,orientation,IQR,1705.0,346.0,2051.0,5.8625,1.7754501857788856,1.7754501857788856,0.0
EXP016175,o4-mini-low,Processed/Table,Zero-shot,12,orientation,Q1,1705.0,348.0,2053.0,5.7621,-1.0276151166041283,-1.0276151166041283,0.0
EXP016176,o4-mini-low,Processed/Table,Zero-shot,12,orientation,Q3,1705.0,282.0,1987.0,3.6677,0.7478350691747571,0.7478350691747571,0.0
EXP016177,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,mean,1706.0,89.0,1795.0,1.8657,69.14005323925834,69.14005323925834,0.0
EXP016178,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,median,1706.0,90.0,1796.0,1.3343,66.87001956476735,66.87001956476735,0.0
EXP016179,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,range,1706.0,154.0,1860.0,1.8574,102.565096151068,102.565096151068,0.0
EXP016180,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,min,1706.0,90.0,1796.0,1.2037,23.56124872549269,23.56124872549269,0.0
EXP016181,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,max,1706.0,26.0,1732.0,1.4799,126.12634487656068,126.12634487656068,0.0
EXP016182,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,IQR,1707.0,89.0,1796.0,2.1744,29.507505277721904,29.507505277721904,0.0
EXP016183,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,Q1,1707.0,26.0,1733.0,1.3047,54.46140043437906,54.46140043437906,0.0
EXP016184,o4-mini-low,Processed/Table,Zero-shot,12,equivalent_diameter,Q3,1707.0,410.0,2117.0,4.3482,83.96890571210096,83.96890571210096,0.0
EXP016185,o4-mini-low,Processed/Table,Zero-shot,12,circularity,mean,1705.0,91.0,1796.0,1.6935,0.7752475112802545,0.7752475112802545,0.0
EXP016186,o4-mini-low,Processed/Table,Zero-shot,12,circularity,median,1705.0,27.0,1732.0,1.7618,0.8118311533163509,0.8118311533163509,0.0
EXP016187,o4-mini-low,Processed/Table,Zero-shot,12,circularity,range,1705.0,90.0,1795.0,1.6416,0.5784060779209443,0.5784060779209443,0.0
EXP016188,o4-mini-low,Processed/Table,Zero-shot,12,circularity,min,1705.0,90.0,1795.0,1.9158,0.3441375103319575,0.3441375103319575,0.0
EXP016189,o4-mini-low,Processed/Table,Zero-shot,12,circularity,max,1705.0,90.0,1795.0,1.9436,0.9225435882529018,0.9225435882529018,0.0
EXP016190,o4-mini-low,Processed/Table,Zero-shot,12,circularity,IQR,1706.0,154.0,1860.0,2.3132,0.1548212282108446,0.1548212282108446,0.0
EXP016191,o4-mini-low,Processed/Table,Zero-shot,12,circularity,Q1,1706.0,90.0,1796.0,1.4793,0.7137179001504762,0.7137179001504762,0.0
EXP016192,o4-mini-low,Processed/Table,Zero-shot,12,circularity,Q3,1706.0,283.0,1989.0,2.5574,0.8685391283613209,0.8685391283613209,0.0
EXP016193,o4-mini-low,Processed/Table,Zero-shot,13,area,mean,1682.0,89.0,1771.0,1.4647,24230.666666666668,24230.666666666668,0.0
EXP016194,o4-mini-low,Processed/Table,Zero-shot,13,area,median,1682.0,86.0,1768.0,1.9143,17464.5,17464.5,0.0
EXP016195,o4-mini-low,Processed/Table,Zero-shot,13,area,range,1682.0,150.0,1832.0,2.7151,96880.0,96880.0,0.0
EXP016196,o4-mini-low,Processed/Table,Zero-shot,13,area,min,1682.0,86.0,1768.0,1.3748,914.0,914.0,0.0
EXP016197,o4-mini-low,Processed/Table,Zero-shot,13,area,max,1682.0,86.0,1768.0,2.1534,97794.0,97794.0,0.0
EXP016198,o4-mini-low,Processed/Table,Zero-shot,13,area,IQR,1683.0,150.0,1833.0,2.3058,17318.5,17318.5,0.0
EXP016199,o4-mini-low,Processed/Table,Zero-shot,13,area,Q1,1683.0,87.0,1770.0,2.1982,12562.25,12562.25,0.0
EXP016200,o4-mini-low,Processed/Table,Zero-shot,13,area,Q3,1683.0,86.0,1769.0,1.6937,29880.75,29880.75,0.0
EXP016201,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,mean,1684.0,87.0,1771.0,1.4731,25311.375,25311.375,0.0
EXP016202,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,median,1684.0,87.0,1771.0,1.2799,17808.0,17808.0,0.0
EXP016203,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,range,1684.0,151.0,1835.0,1.8644,97705.0,97705.0,0.0
EXP016204,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,min,1684.0,151.0,1835.0,2.2574,1158.0,1158.0,0.0
EXP016205,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,max,1684.0,150.0,1834.0,2.6222,98863.0,98863.0,0.0
EXP016206,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,IQR,1685.0,150.0,1835.0,2.1778,18800.5,18800.5,0.0
EXP016207,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,Q1,1685.0,343.0,2028.0,3.2817,12743.5,12743.5,0.0
EXP016208,o4-mini-low,Processed/Table,Zero-shot,13,area_convex,Q3,1685.0,151.0,1836.0,3.3655,31544.0,31544.0,0.0
EXP016209,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,mean,1684.0,90.0,1774.0,1.6121,201.2764058182244,201.2764058182244,0.0
EXP016210,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,median,1684.0,26.0,1710.0,1.3551,195.22546012098863,195.22546012098863,0.0
EXP016211,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,range,1684.0,89.0,1773.0,1.8106,271.7259888486269,271.7259888486269,0.0
EXP016212,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,min,1684.0,89.0,1773.0,1.8409,88.61130849477715,88.61130849477715,0.0
EXP016213,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,max,1684.0,154.0,1838.0,2.7636,360.3372973434041,360.3372973434041,0.0
EXP016214,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,IQR,1685.0,217.0,1902.0,2.8261,85.78990577945186,85.78990577945186,0.0
EXP016215,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,Q1,1685.0,410.0,2095.0,4.0856,159.55360855499205,159.55360855499205,0.0
EXP016216,o4-mini-low,Processed/Table,Zero-shot,13,major_axis_length,Q3,1685.0,90.0,1775.0,1.5934,245.3435143344439,245.3435143344439,0.0
EXP016217,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,mean,1684.0,90.0,1774.0,1.9248,136.8687074701836,136.8687074701836,0.0
EXP016218,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,median,1684.0,154.0,1838.0,2.1229,142.64920000763576,142.64920000763576,0.0
EXP016219,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,range,1684.0,218.0,1902.0,3.2044,329.99819092205314,329.99819092205314,0.0
EXP016220,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,min,1684.0,218.0,1902.0,2.6407,16.19491082252654,16.19491082252654,0.0
EXP016221,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,max,1684.0,153.0,1837.0,2.0446,346.1931017445797,346.1931017445797,0.0
EXP016222,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,IQR,1685.0,473.0,2158.0,5.9607,86.44061478813865,86.44061478813865,0.0
EXP016223,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,Q1,1685.0,410.0,2095.0,4.51,87.05297213749736,87.05297213749736,0.0
EXP016224,o4-mini-low,Processed/Table,Zero-shot,13,minor_axis_length,Q3,1685.0,153.0,1838.0,3.1236,173.493586925636,173.493586925636,0.0
EXP016225,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,mean,1683.0,90.0,1773.0,2.3503,0.6938555271377367,0.6938555271377367,0.0
EXP016226,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,median,1683.0,90.0,1773.0,1.7033,0.7162829789880522,0.7162829789880522,0.0
EXP016227,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,range,1683.0,154.0,1837.0,2.954,0.7179487807076594,0.7179487807076594,0.0
EXP016228,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,min,1683.0,283.0,1966.0,3.0056,0.2652081302456752,0.2652081302456752,0.0
EXP016229,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,max,1683.0,27.0,1710.0,1.8081,0.9831569109533348,0.9831569109533348,0.0
EXP016230,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,IQR,1684.0,346.0,2030.0,3.7647,0.379648281219634,0.379648281219634,0.0
EXP016231,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,Q1,1684.0,154.0,1838.0,1.9962,0.4931103044352989,0.4931103044352989,0.0
EXP016232,o4-mini-low,Processed/Table,Zero-shot,13,eccentricity,Q3,1684.0,90.0,1774.0,1.3352,0.8727585856549329,0.8727585856549329,0.0
EXP016233,o4-mini-low,Processed/Table,Zero-shot,13,orientation,mean,1682.0,90.0,1772.0,1.9887,0.039511009199954,0.039511009199954,0.0
EXP016234,o4-mini-low,Processed/Table,Zero-shot,13,orientation,median,1682.0,91.0,1773.0,1.7865,0.0127338806096259,0.0127338806096259,0.0
EXP016235,o4-mini-low,Processed/Table,Zero-shot,13,orientation,range,1682.0,90.0,1772.0,2.0989,3.112488576273202,3.112488576273202,0.0
EXP016236,o4-mini-low,Processed/Table,Zero-shot,13,orientation,min,1682.0,91.0,1773.0,1.9141,-1.5569437924657612,-1.5569437924657612,0.0
EXP016237,o4-mini-low,Processed/Table,Zero-shot,13,orientation,max,1682.0,91.0,1773.0,1.6542,1.5555447838074408,1.5555447838074408,0.0
EXP016238,o4-mini-low,Processed/Table,Zero-shot,13,orientation,IQR,1683.0,474.0,2157.0,5.2877,2.0965996869990704,2.0965996869990704,0.0
EXP016239,o4-mini-low,Processed/Table,Zero-shot,13,orientation,Q1,1683.0,411.0,2094.0,3.6496,-0.7819749027108809,-0.7819749027108809,0.0
EXP016240,o4-mini-low,Processed/Table,Zero-shot,13,orientation,Q3,1683.0,91.0,1774.0,1.6619,1.3146247842881893,1.3146247842881893,0.0
EXP016241,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,mean,1684.0,154.0,1838.0,1.8945,159.82646909676234,159.82646909676234,0.0
EXP016242,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,median,1684.0,90.0,1774.0,1.4095,149.00985538951554,149.00985538951554,0.0
EXP016243,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,range,1684.0,89.0,1773.0,2.3043,318.7534493752052,318.7534493752052,0.0
EXP016244,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,min,1684.0,217.0,1901.0,2.9588,34.11364747264559,34.11364747264559,0.0
EXP016245,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,max,1684.0,89.0,1773.0,1.5454,352.8670968478508,352.8670968478508,0.0
EXP016246,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,IQR,1685.0,217.0,1902.0,2.6806,68.58432450926239,68.58432450926239,0.0
EXP016247,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,Q1,1685.0,409.0,2094.0,4.4305,126.46776126575384,126.46776126575384,0.0
EXP016248,o4-mini-low,Processed/Table,Zero-shot,13,equivalent_diameter,Q3,1685.0,538.0,2223.0,7.4316,195.05208577501625,195.05208577501625,0.0
EXP016249,o4-mini-low,Processed/Table,Zero-shot,13,circularity,mean,1683.0,90.0,1773.0,1.7543,0.6772382396684827,0.6772382396684827,0.0
EXP016250,o4-mini-low,Processed/Table,Zero-shot,13,circularity,median,1683.0,27.0,1710.0,1.843,0.6957680989400047,0.6957680989400047,0.0
EXP016251,o4-mini-low,Processed/Table,Zero-shot,13,circularity,range,1683.0,26.0,1709.0,1.4019,0.6333914649183565,0.6333914649183565,0.0
EXP016252,o4-mini-low,Processed/Table,Zero-shot,13,circularity,min,1683.0,90.0,1773.0,1.7825,0.2669487988070849,0.2669487988070849,0.0
EXP016253,o4-mini-low,Processed/Table,Zero-shot,13,circularity,max,1683.0,90.0,1773.0,1.9411,0.9003402637254415,0.9003402637254415,0.0
EXP016254,o4-mini-low,Processed/Table,Zero-shot,13,circularity,IQR,1684.0,91.0,1775.0,2.2602,0.2095832846214088,0.2095832846214088,0.0
EXP016255,o4-mini-low,Processed/Table,Zero-shot,13,circularity,Q1,1684.0,283.0,1967.0,2.9175,0.5847508618823269,0.5847508618823269,0.0
EXP016256,o4-mini-low,Processed/Table,Zero-shot,13,circularity,Q3,1684.0,155.0,1839.0,2.7495,0.7943341465037358,0.7943341465037358,0.0
EXP016257,o4-mini-low,Processed/Table,Zero-shot,14,area,mean,1683.0,90.0,1773.0,1.5792,4837.438596491228,4837.438596491228,0.0
EXP016258,o4-mini-low,Processed/Table,Zero-shot,14,area,median,1683.0,88.0,1771.0,2.0693,3761.5,3761.5,0.0
EXP016259,o4-mini-low,Processed/Table,Zero-shot,14,area,range,1683.0,214.0,1897.0,2.8765,17976.0,17976.0,0.0
EXP016260,o4-mini-low,Processed/Table,Zero-shot,14,area,min,1683.0,85.0,1768.0,2.3588,242.0,242.0,0.0
EXP016261,o4-mini-low,Processed/Table,Zero-shot,14,area,max,1683.0,150.0,1833.0,2.2733,18218.0,18218.0,0.0
EXP016262,o4-mini-low,Processed/Table,Zero-shot,14,area,IQR,1684.0,150.0,1834.0,2.3857,3969.0,3969.0,0.0
EXP016263,o4-mini-low,Processed/Table,Zero-shot,14,area,Q1,1684.0,87.0,1771.0,2.165,2174.25,2174.25,0.0
EXP016264,o4-mini-low,Processed/Table,Zero-shot,14,area,Q3,1684.0,86.0,1770.0,2.0984,6143.25,6143.25,0.0
EXP016265,o4-mini-low,Processed/Table,Zero-shot,14,area_convex,mean,1685.0,89.0,1774.0,2.4745,5028.149122807017,5028.149122807017,0.0
EXP016266,o4-mini-low,Processed/Table,Zero-shot,14,area_convex,median,1685.0,151.0,1836.0,2.0474,4038.0,4038.0,0.0
EXP016267,o4-mini-low,Processed/Table,Zero-shot,14,area_convex,range,1685.0,151.0,1836.0,2.0542,19630.0,19630.0,0.0
EXP016268,o4-mini-low,Processed/Table,Zero-shot,14,area_convex,min,1685.0,150.0,1835.0,2.2186,251.0,251.0,0.0
EXP016269,o4-mini-low,Processed/Table,Zero-shot,14,area_convex,max,1685.0,278.0,1963.0,3.1829,19881.0,19881.0,0.0
